text,vulgar,hate,religious,threat,troll,Insult
"জানতে চাইলে নগর গোয়েন্দা পুলিশের অতিরিক্ত উপ-কমিশনার (পশ্চিম) এ এ এম হুমায়ুন কবির বলেন, ডিবির সোর্স এই পরিচয়ে ভিজিটিং কার্ড বানানোর কোন সুযোগ নেই। ডিবির নাম ভাঙ্গিয়ে মিথ্যা পরিচয় দিয়ে অন্যায় কাজে জড়িতদের কোন ছাড় দেওয়া হবে না। শীঘ্রই আমরাও তাদের বিরুদ্ধে অভিযান করব।",0,0,0,0,0,0
"প্রাইভেট প্লেনে স্বামী-স্ত্রী শুধু দুজন যাচ্ছে হানিমুনে ... ঝড়ের কারণে ফ্লাইট মধ্য আকাশে বিপদগ্রস্ত হলো, এবং ঝাঁকুনির কারণে স্বামী আঘাত পেয়ে জ্ঞান হারালো",0,0,0,0,0,0
"ধরা যাবে না ছোয়া যাবে না, বলা যাবে না কথা রক্ত দিয়ে পেলাম শালার , আজব স্বাধীনতা",0,0,0,0,1,0
বানচোত,1,0,0,0,0,1
সালা বোকাচোদার ছবি দেখলাম ইফতারির পরেই! ভাল হ বুঝলি,1,0,0,0,0,1
জামাত শিবির হিসাবে চালিয়ে দিয়েন আওমীলীগত ফেরেস্তা তাইনা।,0,1,0,0,0,0
এটা সত্য সবাইকে দেখান জামাত শিবির ঢাকায় এসে জড় হয়ে তানঢব চলাই,0,1,0,0,0,0
এ বছর পরির হলে আমরা কি এই বছর চাঁদে চলে যাবো ?,0,0,0,0,1,0
এই নাটকের সাথে জরিত সকলকেই অনেক অনেক ধন্যবাদ নিশো ভাইয়া এবং মেহজাবিন আপু মানেই অন্যরকম আকর্ষণ কাজ করে সামনে আরও অনেক কিছু উপহার দিবেন আশা করি,0,0,0,0,0,0
মুক্তি কই পাইলেন? জামিন বা শাস্তি কিছু দিনের জন্য অফ রাখছে,0,0,0,0,0,0
“আপনি আমার উকিল বাপ হবেন?”,0,0,0,0,0,0
নাজনিন চুমকির অভিনয় তার মুখের এক্সপ্রেশান কত সুন্দর,0,0,0,0,0,0
ভারত কাইকে একটাকার জিনিস দিতে বার ঢেকুর গিলে পাশাপাশি গুন লাভের হিসেব কশাকশি তো আছেই,0,1,0,0,0,0
"তুই এই পর্যন্ত পৃথিবীতে যেই পরিমান অক্সিজেন নষ্ট করসস , তার হিসাব দিবি মাদারি।",0,0,0,0,0,1
তারে কি এখন বাচিয়ে রাখছে?,0,0,0,1,0,0
মূর্খের শেষ ধাপ অতিক্রম করেছে যোগী বাবু উনাকে নোবেল দেওয়া হোক !,0,0,0,0,1,0
দারুণ একটা নাটক মনে অন্য রকম একটা ছোঁয়া লেগেছে অসাধারণ,0,0,0,0,0,0
"আপনার আর দরদ দেখাতে হবে না, বেইমান এর বেইমান",0,0,0,0,0,1
আমার মেয়েরাও দেখে এখন এটা,0,0,0,0,0,0
টয়ার কেরিয়ারকে চেপে চুঁদে দিচ্ছে কনডোমের মাদদোমে,1,0,0,0,0,0
আমার পোস্টের অভাব,0,0,0,0,1,0
"বিশ্বজিৎ হত্যার বিচার হলে আজ আবরারকে মরতে হত না,এর জন্য দায়ী হাসিনা।",0,1,0,0,0,0
শাহনাজ খুশি ওনার অভিনয় দেখলে কান্না চলে আসে,0,0,0,0,0,0
ভাইয়া এই সব পাগল দেরকে নিয়ে আসেন কেন।,0,0,0,0,1,0
"“ম্যাডাম বললাম তো চিন্তা করবেন না... আমরা যা করা লাগে করছি... এখন মুখে অক্সিজেন দিচ্ছে, আর হাতে স্যালাইন দেয়া হচ্ছে... সে মোটামুটি সুস্থ”",0,0,0,0,0,0
"এত আবেগ কিনিস না। পরে এই আবেগ বেলুনে ভরে তোর ওই হোগায় হান্দায়া দেব। পরে, আবেগের ঠাপে আকাশে বাতাসে উড়বি আর ভাসবি আর আমাকে অপরাধী ভাববি।",1,0,0,0,0,1
আহ্ দাদো রাত বেরাতে এগুলো বলতে হয় না,0,0,0,0,1,0
মালাউন কা বাচ্চা কাবি নেহি আচ্ছা,0,0,1,0,0,0
"আজ থেকে ৩০ বছর পরে যখন উপরের পাজেলটা কাউকে দিবো, তখন সে যেন একটানে উত্তরটা বলে দিতে পারে",0,0,0,0,0,0
এক কথায় অসাধারণএত সুন্দর অভিনয় আর কাহিনী আমি আগে দেখি নি,0,0,0,0,0,0
ভারত এমন একটি দেশ পৃথিবীর যেকোন জাতি বা দেশ তাদরকে দেখতে পারে না,0,0,0,0,0,1
গরমে ছেলেরা হাওয়া খায় পেন্ট পরে আর মেয়েরা হাওয়া খায় পেন্টি জাগিয়ে,1,0,0,0,1,0
বৃন্দাবন দাস এর দুই চেলের অভিনয় দেখে আমি মুগ্ধদুর্দান্ত অভিনয় করসে,0,0,0,0,0,0
খুব ভালো লেগেছে,0,0,0,0,0,0
দেখে মনে হচ্ছে চুরি করতে গিয়ে ধরা খাওয়ায় বাশের বাড়ি খেয়েছ।,0,0,0,0,1,0
গণপরিবহন বন্ধ কিন্তু অফিস খুলা এর অর্থ কী ? এর অর্থ বিয়ে করবেন কিন্তু বউ পাবেন না ।,0,0,0,0,1,0
